article id,fp ratio,fp count,support,title,original keywords
fpsyg.2014.01499,0.9779286926994907,576,589,"An introduction to Sugar and spice, and everything nice: exploring prosocial development through infancy and early childhood ",prosocial behavior;development;sharing;helping;infancy;childhood
fpsyg.2014.00743,0.9768683274021353,549,562,NIRS in motion unraveling the neurocognitive underpinnings of embodied numerical cognition,embodied cognition;functional near-infrared spectroscopy (fNIRS);numerical cognition;motion;imaging techniques
fpsyg.2015.00792,0.9761467889908257,532,545,Commentary on: People search for meaning when they approach a new decade in chronological age,meaning in life;aging;age effects;replication;post-publication review;cross-validation
fpsyg.2013.00252,0.9742710120068611,568,583,The Calcium Wave Model of the Perception-Action Cycle: Evidence from Semantic Relevance in Memory Experiments,learning;memory;consciousness;perception;action;repetition;relevance
fpsyg.2016.00571,0.9740484429065744,563,578,"Landscape and Health: Connecting Psychology, Aesthetics, and Philosophy through the Concept of Affordance",affordance;agency;ecological psychology;health;landscape;naturalistic aesthetics;well-being;perception
fpsyg.2015.01757,0.974025974025974,600,616,Editorial: Neuroimaging and Neuropsychology of Meditation States,meditation;expertise;neuropsychology;fMRI;meta-analysis;attention
fpsyg.2015.00875,0.9739583333333334,561,576,Embodied understanding,understanding;embodiment;embodied cognition;meaning;emotion;bio-functional understanding
fpsyg.2014.01367,0.9739130434782609,560,575,On extending experimental findings to clinical application: Never too late? An advantage on tests of auditory attention extends to late bilinguals,bilingual;clinical assessments;vocabulary acquisition;attention;second language learning
fpsyg.2016.00265,0.9737302977232924,556,571,The Impact of Bilingualism on Working Memory: A Null Effect on the Whole May Not Be So on the Parts,bilingualism;bilingual advantage;executive functions;working memory;L2 proficiency;simultaneous interpreting
fpsyg.2015.00147,0.9726775956284153,534,549,"A brief review of exercise, bipolar disorder, and mechanistic pathways",bipolar disorder;exercise;mechanistic pathways;depression;hypomania;neurogenesis
fpsyg.2014.00661,0.9721254355400697,558,574,Individuality in music performance: introduction to the research topic,music performance;individuality;individual differences;piano performance;vocal emotions
fpsyg.2015.00055,0.9710884353741497,571,588,Student polling software: where cognitive psychology meets educational practice?,clicker;response system;lecture;attention;memory;vigilance;testing effect
fpsyg.2015.01250,0.9707317073170731,597,615,Music and literature: are there shared empathy and predictive mechanisms underlying their affective impact?,music;literature;emotions;esthetic;empathy;theory of mind;tension;active inference
fpsyg.2014.01425,0.9702970297029703,588,606,Multiscale Enaction Model (MEM): the case of complexity and context-sensitivity in vision,autopoiesis;distributed cognition;dynamical systems;embodied cognition;embodiment;enactivism;motivated perception;situated cognition
fpsyg.2012.00331,0.9702276707530648,554,571,Preserved and Impaired Emotional Memory in Alzheimer s Disease,emotion;memory;Alzheimers disease;amygdala
fpsyg.2014.00065,0.9694793536804309,540,557,The direct perception hypothesis: perceiving the intention of another s action hinders its precise imitation,phenomenology;perception;symbolic culture;development;chimpanzee;social cognition; enculturation;comparative psychology
fpsyg.2014.01286,0.9688581314878892,560,578,Why call bodily sense making languaging ?,primary intersubjectivity;sense making;languaging;affectivity;language
fpsyg.2014.00658,0.9679715302491103,544,562,The genetic basis of music ability,music;music ability;music perception;music production;genetic;genome;review
fpsyg.2015.00172,0.9675090252707581,536,554,Is conflict adaptation an illusion?,conflict adaptation;contingency learning;cognitive control;attention;timing;expectancies;proportion congruent;congruency sequence effect
fpsyg.2016.00054,0.9672413793103448,561,580,Macrocognition: From Theory to Toolbox,NDM;ShadowBox;cognitive;decision making;complexity
fpsyg.2015.00778,0.9668989547038328,555,574,Relatively effortless listening promotes understanding and recall of medical instructions in older adults,memory;hearing loss;aging;auditory processing;comprehension
fpsyg.2015.00604,0.9660107334525939,540,559,How best to study the function of consciousness?,consciousness;working memory;metacognition;unconscious processing;relative blindsight
fpsyg.2016.00508,0.9652650822669104,528,547,Mathematics Anxiety: What Have We Learned in 60 Years?,mathematics anxiety;working memory;gender;stereotype threat;cognitive reappraisal;transcranial direct current stimulation (tDCS)
fpsyg.2014.01381,0.9652173913043478,555,575,Attentional cueing in numerical cognition,attention;number line;SNARC effect;visual perception;response selection
fpsyg.2016.00202,0.9633333333333334,578,600,Music in the Treatment of Children and Youth with Prolonged Disorders of Consciousness,music;treatment;children and youth;disorders of consciousness;review
fpsyg.2013.00307,0.9626334519572953,541,562,The coherent organization of mental life depends on mechanisms for context-sensitive gain-control that are impaired in schizophrenia,cognitive coordination;context-sensitivity;gain-control;perceptual grouping;coherence;vision;schizophrenia;cortical computation
fpsyg.2015.00824,0.9625668449197861,540,561,Integrating attentional control theory and the strength model of self-control,attentional control theory;anxiety;ego depletion;self-control;strength model of self-control
fpsyg.2015.00622,0.9620034542314335,557,579,Sleep smart optimizing sleep for declarative learning and memory,sleep;memory;learning;consolidation;applied research
fpsyg.2015.00464,0.9617940199335548,579,602,A theory of social thermoregulation in human primates,social thermoregulation;embodiment;social cognition;attachment theory;development;neural reuse;economy of action
fpsyg.2015.01669,0.9616613418530351,602,626,Complex problem solving single ability or complex phenomenon?,complex problem solving;individual differences;content validity;dynamic decision making
fpsyg.2015.02061,0.9613259668508287,522,543,"A Reanalysis of Cognitive-Functional Performance in Older Adults: Investigating the Interaction Between Normal Aging, Mild Cognitive Impairment, Mild Alzheimer's Disease Dementia, and Depression",older adults;depression;cognitive assessment;activities of daily living;neuropsychological assessment;mild cognitive impairment;Alzheimer's disease
fpsyg.2013.00176,0.9612794612794613,571,594,Creativity as action: findings from five creative domains,creativity;action;art;design;science;scriptwriting;music
fpsyg.2015.01643,0.9608843537414966,565,588,Evidence from paranoid schizophrenia for more than one component of theory of mind,schizophrenia;paranoid symptoms;theory of mind;executive functions
fpsyg.2013.00485,0.9606164383561644,561,584,Wandering tales: evolutionary origins of mental time travel and language,default mode network;evolution;gesture;hippocampus;language;mental time travel;mind wandering;Pleistocene
fpsyg.2014.00399,0.9597989949748744,573,597,Expression of emotion in music and vocal communication: Introduction to the research topic,music;speech;emotion;voice;cross-domain cognition
fpsyg.2014.00757,0.958974358974359,561,585,"Embodied cognition, abstract concepts, and the benefits of new technology for implicit body manipulation",embodied cognition;body manipulation;conceptual metaphors;abstract concepts;wii balance board
fpsyg.2016.00477,0.9584,599,625,"The Chinese Experience of Rapid Modernization: Sociocultural Changes, Psychological Consequences?",Chinese modernization;rapid sociocultural change;individualism;depression;urban and rural
fpsyg.2016.00297,0.9560067681895094,565,591,Sensory Stimulation and Music Therapy Programs for Treating Disorders of Consciousness,brain injury;consciousness;sensory stimulation program;music therapy
fpsyg.2013.00478,0.9544658493870403,545,571,Conscious thought does not guide moment-to-moment actions it serves social and cultural functions,consciousness;conscious thought;action control;cultural evolution;unconscious
fpsyg.2012.00479,0.9527972027972028,545,572,Linguistic Processing of Accented Speech Across the Lifespan,infancy;childhood;aging;accent adaptation;speech perception
fpsyg.2015.01059,0.9520661157024793,576,605,Calm and smart? A selective review of meditation effects on decision making,meditation;decision making;empathy;prosocial behavior;neuroimaging
fpsyg.2016.00084,0.9518072289156626,553,581," How Much is that Player in the Window? The One with the Early Birthday? Relative Age Influences the Value of the Best Soccer Players, but Not the Best Businesspeople",relative age effects;birthdate;Soccer;talent;development
fpsyg.2015.01377,0.9517857142857142,533,560,"FRAS1-related extracellular matrix 3 (FREM3) single-nucleotide polymorphism effects on gene expression, amygdala reactivity and perceptual processing speed: An accelerated aging pathway of depression risk",depression;aging;amygdala;Frem3;processing speed
fpsyg.2013.00847,0.9516407599309153,551,579,Operational momentum effect in children with and without developmental dyscalculia,developmental dyscalculia;operational momentum;children;learning disability;numerical cognition;mental number line;symbolic calculation;attention
fpsyg.2016.00237,0.9508771929824561,542,570,"A Metaanalysis of Perceptual Organization in Schizophrenia, Schizotypy, and Other High-Risk Groups Based on Variants of the Embedded Figures Task",schizophrenia;schizotypy;perceptual organization;global processing;visual integration
